,imdb_title_id,title,year,genre,duration,director,actors,avg_vote,worldwide_gross_income,Title_x,Release Year_x,Locations,Production Company_x,Distributor_x,Title_y,Release Year_y,Fun Facts,Production Company_y,Distributor_y,Director,Writer,Actor 1,Actor 2,Actor 3
595,tt0119174,The Game,1997,"Action, Drama, Mystery",129,David Fincher,"Michael Douglas, Sean Penn, Deborah Kara Unger, James Rebhorn, Peter Donat, Carroll Baker, Anna Katarina, Armin Mueller-Stahl, Charles Martinet, Scott Hunter McGuire, Florentine Mocanu, Elizabeth Dennehy, Caroline Barclay, Daniel Schorr, John Aprea",7.8,109423648,The Game,1997,Bank of America Building (555 California Street),Polygram Filmed Entertainment,Polygram Filmed Entertainment,The Game,1997,"The Bank of America Building was the tallest building on the West Coast from 1969-1972, when it was surpassed by the TransAmerica Pyramid. Today, the Bank of America building is the 5th tallest building on the West Coast.",Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger
596,tt0257756,High Crimes,2002,"Crime, Drama, Mystery",115,Carl Franklin,"Ashley Judd, Morgan Freeman, Jim Caviezel, Adam Scott, Amanda Peet, Bruce Davison, Tom Bower, Juan Carlos Hernández, Michael Gaston, Jude Ciccolella, Emilio Rivera, Michael Shannon, John Billingsley, Dendrie Taylor, Paula Jai Parker",6.4,63781810,High Crimes,2002,Bank of America Building (555 California Street),Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Fearless,1993,"The Bank of America Building was the tallest building on the West Coast from 1969-1972, when it was surpassed by the TransAmerica Pyramid. Today, the Bank of America building is the 5th tallest building on the West Coast.",Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez
597,tt0257756,High Crimes,2002,"Crime, Drama, Mystery",115,Carl Franklin,"Ashley Judd, Morgan Freeman, Jim Caviezel, Adam Scott, Amanda Peet, Bruce Davison, Tom Bower, Juan Carlos Hernández, Michael Gaston, Jude Ciccolella, Emilio Rivera, Michael Shannon, John Billingsley, Dendrie Taylor, Paula Jai Parker",6.4,63781810,High Crimes,2002,Bank of America Building (555 California Street),Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,The Game,1997,"The Bank of America Building was the tallest building on the West Coast from 1969-1972, when it was surpassed by the TransAmerica Pyramid. Today, the Bank of America building is the 5th tallest building on the West Coast.",Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger
598,tt0066999,Dirty Harry,1971,"Action, Crime, Thriller",102,Don Siegel,"Clint Eastwood, Harry Guardino, Reni Santoni, John Vernon, Andrew Robinson, John Larch, John Mitchum, Mae Mercer, Lyn Edgington, Ruth Kobart, Woodrow Parfrey, Josef Sommer, William Paterson, James Nolan, Maurice Argent",7.7,35976000,Dirty Harry,1971,Bank of America Building (555 California Street),The Malpaso Company,Warner Brothers,Fearless,1993,"The Bank of America Building was the tallest building on the West Coast from 1969-1972, when it was surpassed by the TransAmerica Pyramid. Today, the Bank of America building is the 5th tallest building on the West Coast.",Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez
599,tt0066999,Dirty Harry,1971,"Action, Crime, Thriller",102,Don Siegel,"Clint Eastwood, Harry Guardino, Reni Santoni, John Vernon, Andrew Robinson, John Larch, John Mitchum, Mae Mercer, Lyn Edgington, Ruth Kobart, Woodrow Parfrey, Josef Sommer, William Paterson, James Nolan, Maurice Argent",7.7,35976000,Dirty Harry,1971,Bank of America Building (555 California Street),The Malpaso Company,Warner Brothers,The Game,1997,"The Bank of America Building was the tallest building on the West Coast from 1969-1972, when it was surpassed by the TransAmerica Pyramid. Today, the Bank of America building is the 5th tallest building on the West Coast.",Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger
600,tt0106881,Fearless,1993,"Drama, Thriller",122,Peter Weir,"Jeff Bridges, Isabella Rossellini, Rosie Perez, Tom Hulce, John Turturro, Benicio Del Toro, Deirdre O'Connell, John de Lancie, Spencer Vrooman, Daniel Cerny, Eve Roberts, Robin Pearson Rose, Debra Monk, Cynthia Mace, Randle Mell",7.1,6995302,Fearless,1993,Bank of America Building (555 California Street),Spring Creek Productions,Warner Bros. Pictures,Fearless,1993,"The Bank of America Building was the tallest building on the West Coast from 1969-1972, when it was surpassed by the TransAmerica Pyramid. Today, the Bank of America building is the 5th tallest building on the West Coast.",Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez
601,tt0106881,Fearless,1993,"Drama, Thriller",122,Peter Weir,"Jeff Bridges, Isabella Rossellini, Rosie Perez, Tom Hulce, John Turturro, Benicio Del Toro, Deirdre O'Connell, John de Lancie, Spencer Vrooman, Daniel Cerny, Eve Roberts, Robin Pearson Rose, Debra Monk, Cynthia Mace, Randle Mell",7.1,6995302,Fearless,1993,Bank of America Building (555 California Street),Spring Creek Productions,Warner Bros. Pictures,The Game,1997,"The Bank of America Building was the tallest building on the West Coast from 1969-1972, when it was surpassed by the TransAmerica Pyramid. Today, the Bank of America building is the 5th tallest building on the West Coast.",Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger
602,tt0119174,The Game,1997,"Action, Drama, Mystery",129,David Fincher,"Michael Douglas, Sean Penn, Deborah Kara Unger, James Rebhorn, Peter Donat, Carroll Baker, Anna Katarina, Armin Mueller-Stahl, Charles Martinet, Scott Hunter McGuire, Florentine Mocanu, Elizabeth Dennehy, Caroline Barclay, Daniel Schorr, John Aprea",7.8,109423648,The Game,1997,Bay Bridge,Polygram Filmed Entertainment,Polygram Filmed Entertainment,Bullitt,1968,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ","Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
603,tt0119174,The Game,1997,"Action, Drama, Mystery",129,David Fincher,"Michael Douglas, Sean Penn, Deborah Kara Unger, James Rebhorn, Peter Donat, Carroll Baker, Anna Katarina, Armin Mueller-Stahl, Charles Martinet, Scott Hunter McGuire, Florentine Mocanu, Elizabeth Dennehy, Caroline Barclay, Daniel Schorr, John Aprea",7.8,109423648,The Game,1997,Bay Bridge,Polygram Filmed Entertainment,Polygram Filmed Entertainment,Shadow of the Thin Man,1941,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Metro-Goldwyn Mayer,Metro-Goldwyn Mayer,W.S. Van Dyke,Harry Kurnitz,William Powell,Myrna Loy,Barry Nelson
604,tt0119174,The Game,1997,"Action, Drama, Mystery",129,David Fincher,"Michael Douglas, Sean Penn, Deborah Kara Unger, James Rebhorn, Peter Donat, Carroll Baker, Anna Katarina, Armin Mueller-Stahl, Charles Martinet, Scott Hunter McGuire, Florentine Mocanu, Elizabeth Dennehy, Caroline Barclay, Daniel Schorr, John Aprea",7.8,109423648,The Game,1997,Bay Bridge,Polygram Filmed Entertainment,Polygram Filmed Entertainment,The Game,1997,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger
605,tt0119174,The Game,1997,"Action, Drama, Mystery",129,David Fincher,"Michael Douglas, Sean Penn, Deborah Kara Unger, James Rebhorn, Peter Donat, Carroll Baker, Anna Katarina, Armin Mueller-Stahl, Charles Martinet, Scott Hunter McGuire, Florentine Mocanu, Elizabeth Dennehy, Caroline Barclay, Daniel Schorr, John Aprea",7.8,109423648,The Game,1997,Bay Bridge,Polygram Filmed Entertainment,Polygram Filmed Entertainment,The Graduate,1967,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Embassy Pictures Corporation,Embassy Pictures Corporation,Mike Nichols,Calder Willingham,Anne Bancroft,Dustin Hoffman,Katharine Ross
606,tt0061722,The Graduate,1967,"Comedy, Drama, Romance",106,Mike Nichols,"Anne Bancroft, Dustin Hoffman, Katharine Ross, William Daniels, Murray Hamilton, Elizabeth Wilson, Buck Henry, Brian Avery, Walter Brooke, Norman Fell, Alice Ghostley, Marion Lorne, Eddra Gale",8.0,105015008,The Graduate,1967,Bay Bridge,Embassy Pictures Corporation,Embassy Pictures Corporation,Bullitt,1968,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ","Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
607,tt0061722,The Graduate,1967,"Comedy, Drama, Romance",106,Mike Nichols,"Anne Bancroft, Dustin Hoffman, Katharine Ross, William Daniels, Murray Hamilton, Elizabeth Wilson, Buck Henry, Brian Avery, Walter Brooke, Norman Fell, Alice Ghostley, Marion Lorne, Eddra Gale",8.0,105015008,The Graduate,1967,Bay Bridge,Embassy Pictures Corporation,Embassy Pictures Corporation,Shadow of the Thin Man,1941,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Metro-Goldwyn Mayer,Metro-Goldwyn Mayer,W.S. Van Dyke,Harry Kurnitz,William Powell,Myrna Loy,Barry Nelson
608,tt0061722,The Graduate,1967,"Comedy, Drama, Romance",106,Mike Nichols,"Anne Bancroft, Dustin Hoffman, Katharine Ross, William Daniels, Murray Hamilton, Elizabeth Wilson, Buck Henry, Brian Avery, Walter Brooke, Norman Fell, Alice Ghostley, Marion Lorne, Eddra Gale",8.0,105015008,The Graduate,1967,Bay Bridge,Embassy Pictures Corporation,Embassy Pictures Corporation,The Game,1997,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger
609,tt0061722,The Graduate,1967,"Comedy, Drama, Romance",106,Mike Nichols,"Anne Bancroft, Dustin Hoffman, Katharine Ross, William Daniels, Murray Hamilton, Elizabeth Wilson, Buck Henry, Brian Avery, Walter Brooke, Norman Fell, Alice Ghostley, Marion Lorne, Eddra Gale",8.0,105015008,The Graduate,1967,Bay Bridge,Embassy Pictures Corporation,Embassy Pictures Corporation,The Graduate,1967,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Embassy Pictures Corporation,Embassy Pictures Corporation,Mike Nichols,Calder Willingham,Anne Bancroft,Dustin Hoffman,Katharine Ross
610,tt0337692,On the Road,2012,"Adventure, Drama, Romance",124,Walter Salles,"Sam Riley, Garrett Hedlund, Kristen Stewart, Amy Adams, Tom Sturridge, Alice Braga, Elisabeth Moss, Danny Morgan, Kirsten Dunst, Viggo Mortensen, Ximena Adriana, Sarah Allen, Clara Altimas, Leif Anderson, Ricardo Andres",6.1,9617377,On the Road,2012,Bay Bridge,SPAD Films,IFC Films & Sundance Selects,Bullitt,1968,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ","Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
611,tt0337692,On the Road,2012,"Adventure, Drama, Romance",124,Walter Salles,"Sam Riley, Garrett Hedlund, Kristen Stewart, Amy Adams, Tom Sturridge, Alice Braga, Elisabeth Moss, Danny Morgan, Kirsten Dunst, Viggo Mortensen, Ximena Adriana, Sarah Allen, Clara Altimas, Leif Anderson, Ricardo Andres",6.1,9617377,On the Road,2012,Bay Bridge,SPAD Films,IFC Films & Sundance Selects,Shadow of the Thin Man,1941,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Metro-Goldwyn Mayer,Metro-Goldwyn Mayer,W.S. Van Dyke,Harry Kurnitz,William Powell,Myrna Loy,Barry Nelson
612,tt0337692,On the Road,2012,"Adventure, Drama, Romance",124,Walter Salles,"Sam Riley, Garrett Hedlund, Kristen Stewart, Amy Adams, Tom Sturridge, Alice Braga, Elisabeth Moss, Danny Morgan, Kirsten Dunst, Viggo Mortensen, Ximena Adriana, Sarah Allen, Clara Altimas, Leif Anderson, Ricardo Andres",6.1,9617377,On the Road,2012,Bay Bridge,SPAD Films,IFC Films & Sundance Selects,The Game,1997,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger
613,tt0337692,On the Road,2012,"Adventure, Drama, Romance",124,Walter Salles,"Sam Riley, Garrett Hedlund, Kristen Stewart, Amy Adams, Tom Sturridge, Alice Braga, Elisabeth Moss, Danny Morgan, Kirsten Dunst, Viggo Mortensen, Ximena Adriana, Sarah Allen, Clara Altimas, Leif Anderson, Ricardo Andres",6.1,9617377,On the Road,2012,Bay Bridge,SPAD Films,IFC Films & Sundance Selects,The Graduate,1967,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Embassy Pictures Corporation,Embassy Pictures Corporation,Mike Nichols,Calder Willingham,Anne Bancroft,Dustin Hoffman,Katharine Ross
614,tt0119019,Dream with the Fishes,1997,"Comedy, Drama",97,Finn Taylor,"David Arquette, Brad Hunt, Cathy Moriarty, Kathryn Erbe, Patrick McGaw, J.E. Freeman, Timi Prulhiere, Anita Barone, Allyce Beasley, Peter Gregory, Richmond Arquette, George Maguire, Kristina Robbins, Katherine Copenhaver, Gary Brickman",7.1,543708,Dream with the Fishes,1997,Bay Bridge,3 Ring Circus Films,Sony Pictures Classics,Bullitt,1968,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ","Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
615,tt0119019,Dream with the Fishes,1997,"Comedy, Drama",97,Finn Taylor,"David Arquette, Brad Hunt, Cathy Moriarty, Kathryn Erbe, Patrick McGaw, J.E. Freeman, Timi Prulhiere, Anita Barone, Allyce Beasley, Peter Gregory, Richmond Arquette, George Maguire, Kristina Robbins, Katherine Copenhaver, Gary Brickman",7.1,543708,Dream with the Fishes,1997,Bay Bridge,3 Ring Circus Films,Sony Pictures Classics,Shadow of the Thin Man,1941,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Metro-Goldwyn Mayer,Metro-Goldwyn Mayer,W.S. Van Dyke,Harry Kurnitz,William Powell,Myrna Loy,Barry Nelson
616,tt0119019,Dream with the Fishes,1997,"Comedy, Drama",97,Finn Taylor,"David Arquette, Brad Hunt, Cathy Moriarty, Kathryn Erbe, Patrick McGaw, J.E. Freeman, Timi Prulhiere, Anita Barone, Allyce Beasley, Peter Gregory, Richmond Arquette, George Maguire, Kristina Robbins, Katherine Copenhaver, Gary Brickman",7.1,543708,Dream with the Fishes,1997,Bay Bridge,3 Ring Circus Films,Sony Pictures Classics,The Game,1997,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger
617,tt0119019,Dream with the Fishes,1997,"Comedy, Drama",97,Finn Taylor,"David Arquette, Brad Hunt, Cathy Moriarty, Kathryn Erbe, Patrick McGaw, J.E. Freeman, Timi Prulhiere, Anita Barone, Allyce Beasley, Peter Gregory, Richmond Arquette, George Maguire, Kristina Robbins, Katherine Copenhaver, Gary Brickman",7.1,543708,Dream with the Fishes,1997,Bay Bridge,3 Ring Circus Films,Sony Pictures Classics,The Graduate,1967,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Embassy Pictures Corporation,Embassy Pictures Corporation,Mike Nichols,Calder Willingham,Anne Bancroft,Dustin Hoffman,Katharine Ross
618,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Bay Bridge,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Bullitt,1968,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ","Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
619,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Bay Bridge,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Shadow of the Thin Man,1941,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Metro-Goldwyn Mayer,Metro-Goldwyn Mayer,W.S. Van Dyke,Harry Kurnitz,William Powell,Myrna Loy,Barry Nelson
620,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Bay Bridge,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,The Game,1997,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Polygram Filmed Entertainment,Polygram Filmed Entertainment,David Fincher,John Brancato,Michael Douglas,Sean Penn,Deborah Kara Unger
621,tt0062765,Bullitt,1968,"Action, Crime, Thriller",114,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella",7.4,511350,Bullitt,1968,Bay Bridge,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,The Graduate,1967,"Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ",Embassy Pictures Corporation,Embassy Pictures Corporation,Mike Nichols,Calder Willingham,Anne Bancroft,Dustin Hoffman,Katharine Ross
622,tt0086383,Sudden Impact,1983,"Action, Crime, Thriller",117,Clint Eastwood,"Clint Eastwood, Sondra Locke, Pat Hingle, Bradford Dillman, Paul Drake, Audrie Neenan, Jack Thibeau, Michael Currie, Albert Popwell, Mark Keyloun, Kevyn Major Howard, Bette Ford, Nancy Parsons, Joe Bellan, Wendell Wellman",6.7,67642693,Sudden Impact,1983,Ferry Plaza,Warner Bros. Pictures,Warner Bros. Pictures,Sudden Impact,1983,"Every hour and half-hour, the clock bell atop the Ferry Building chimes portions of the Westminster Quarters.",Warner Bros. Pictures,Warner Bros. Pictures,Clint Eastwood,Harry Julian Fink,Clint Eastwood,Sondra Locke,Pat Hingle
623,tt0086383,Sudden Impact,1983,"Action, Crime, Thriller",117,Clint Eastwood,"Clint Eastwood, Sondra Locke, Pat Hingle, Bradford Dillman, Paul Drake, Audrie Neenan, Jack Thibeau, Michael Currie, Albert Popwell, Mark Keyloun, Kevyn Major Howard, Bette Ford, Nancy Parsons, Joe Bellan, Wendell Wellman",6.7,67642693,Sudden Impact,1983,The Embarcadero/Ferry Building,Warner Bros. Pictures,Warner Bros. Pictures,Sudden Impact,1983,"Every hour and half-hour, the clock bell atop the Ferry Building chimes portions of the Westminster Quarters.",Warner Bros. Pictures,Warner Bros. Pictures,Clint Eastwood,Harry Julian Fink,Clint Eastwood,Sondra Locke,Pat Hingle
624,tt0086383,Sudden Impact,1983,"Action, Crime, Thriller",117,Clint Eastwood,"Clint Eastwood, Sondra Locke, Pat Hingle, Bradford Dillman, Paul Drake, Audrie Neenan, Jack Thibeau, Michael Currie, Albert Popwell, Mark Keyloun, Kevyn Major Howard, Bette Ford, Nancy Parsons, Joe Bellan, Wendell Wellman",6.7,67642693,Sudden Impact,1983,Mt. Davidson,Warner Bros. Pictures,Warner Bros. Pictures,Sudden Impact,1983,Mt. Davidson is highest point in San Francisco (938 feet).,Warner Bros. Pictures,Warner Bros. Pictures,Clint Eastwood,Harry Julian Fink,Clint Eastwood,Sondra Locke,Pat Hingle
625,tt0086383,Sudden Impact,1983,"Action, Crime, Thriller",117,Clint Eastwood,"Clint Eastwood, Sondra Locke, Pat Hingle, Bradford Dillman, Paul Drake, Audrie Neenan, Jack Thibeau, Michael Currie, Albert Popwell, Mark Keyloun, Kevyn Major Howard, Bette Ford, Nancy Parsons, Joe Bellan, Wendell Wellman",6.7,67642693,Sudden Impact,1983,"Mark Hopkins Intercontinental Hotel (1 Nob Hill Circle, Nob Hill)",Warner Bros. Pictures,Warner Bros. Pictures,Innerspace,1987,The Top of the Mark lounge and restaurant at the top of the hotel was formerly a penthouse suite.,Amblin Entertainment,Warner Bros. Pictures,Joe Dante,Chip Proser,Dennis Quaid,Martin Short,Meg Ryan
626,tt0086383,Sudden Impact,1983,"Action, Crime, Thriller",117,Clint Eastwood,"Clint Eastwood, Sondra Locke, Pat Hingle, Bradford Dillman, Paul Drake, Audrie Neenan, Jack Thibeau, Michael Currie, Albert Popwell, Mark Keyloun, Kevyn Major Howard, Bette Ford, Nancy Parsons, Joe Bellan, Wendell Wellman",6.7,67642693,Sudden Impact,1983,"Mark Hopkins Intercontinental Hotel (1 Nob Hill Circle, Nob Hill)",Warner Bros. Pictures,Warner Bros. Pictures,Sudden Impact,1983,The Top of the Mark lounge and restaurant at the top of the hotel was formerly a penthouse suite.,Warner Bros. Pictures,Warner Bros. Pictures,Clint Eastwood,Harry Julian Fink,Clint Eastwood,Sondra Locke,Pat Hingle
627,tt0086383,Sudden Impact,1983,"Action, Crime, Thriller",117,Clint Eastwood,"Clint Eastwood, Sondra Locke, Pat Hingle, Bradford Dillman, Paul Drake, Audrie Neenan, Jack Thibeau, Michael Currie, Albert Popwell, Mark Keyloun, Kevyn Major Howard, Bette Ford, Nancy Parsons, Joe Bellan, Wendell Wellman",6.7,67642693,Sudden Impact,1983,"Mark Hopkins Intercontinental Hotel (1 Nob Hill Circle, Nob Hill)",Warner Bros. Pictures,Warner Bros. Pictures,The Lineup,1958,The Top of the Mark lounge and restaurant at the top of the hotel was formerly a penthouse suite.,Pajemer Productions,Columbia Pictures,Don Siegel,Stirling Silliphant,Eli Wallach,Robert Keith,Richard Jaeckel
628,tt0093260,Innerspace,1987,"Action, Adventure, Comedy",120,Joe Dante,"Dennis Quaid, Martin Short, Meg Ryan, Kevin McCarthy, Fiona Lewis, Vernon Wells, Robert Picardo, Wendy Schaal, Harold Sylvester, William Schallert, Henry Gibson, John Hora, Mark L. Taylor, Orson Bean, Kevin Hooks",6.8,25893810,Innerspace,1987,"Mark Hopkins Intercontinental Hotel (1 Nob Hill Circle, Nob Hill)",Amblin Entertainment,Warner Bros. Pictures,Innerspace,1987,The Top of the Mark lounge and restaurant at the top of the hotel was formerly a penthouse suite.,Amblin Entertainment,Warner Bros. Pictures,Joe Dante,Chip Proser,Dennis Quaid,Martin Short,Meg Ryan
629,tt0093260,Innerspace,1987,"Action, Adventure, Comedy",120,Joe Dante,"Dennis Quaid, Martin Short, Meg Ryan, Kevin McCarthy, Fiona Lewis, Vernon Wells, Robert Picardo, Wendy Schaal, Harold Sylvester, William Schallert, Henry Gibson, John Hora, Mark L. Taylor, Orson Bean, Kevin Hooks",6.8,25893810,Innerspace,1987,"Mark Hopkins Intercontinental Hotel (1 Nob Hill Circle, Nob Hill)",Amblin Entertainment,Warner Bros. Pictures,Sudden Impact,1983,The Top of the Mark lounge and restaurant at the top of the hotel was formerly a penthouse suite.,Warner Bros. Pictures,Warner Bros. Pictures,Clint Eastwood,Harry Julian Fink,Clint Eastwood,Sondra Locke,Pat Hingle
630,tt0093260,Innerspace,1987,"Action, Adventure, Comedy",120,Joe Dante,"Dennis Quaid, Martin Short, Meg Ryan, Kevin McCarthy, Fiona Lewis, Vernon Wells, Robert Picardo, Wendy Schaal, Harold Sylvester, William Schallert, Henry Gibson, John Hora, Mark L. Taylor, Orson Bean, Kevin Hooks",6.8,25893810,Innerspace,1987,"Mark Hopkins Intercontinental Hotel (1 Nob Hill Circle, Nob Hill)",Amblin Entertainment,Warner Bros. Pictures,The Lineup,1958,The Top of the Mark lounge and restaurant at the top of the hotel was formerly a penthouse suite.,Pajemer Productions,Columbia Pictures,Don Siegel,Stirling Silliphant,Eli Wallach,Robert Keith,Richard Jaeckel
631,tt0257756,High Crimes,2002,"Crime, Drama, Mystery",115,Carl Franklin,"Ashley Judd, Morgan Freeman, Jim Caviezel, Adam Scott, Amanda Peet, Bruce Davison, Tom Bower, Juan Carlos Hernández, Michael Gaston, Jude Ciccolella, Emilio Rivera, Michael Shannon, John Billingsley, Dendrie Taylor, Paula Jai Parker",6.4,63781810,High Crimes,2002,Union Square,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,D.O.A,1950,"During the Civil War, pro-Union rallies were held in the Square, and thus the area was called ""Union Square"". ",Cardinal Pictures,United Artists,Rudolph Mate,Russell Rouse,Edmond O'Brien,Pamela Britton,Luther Adler
632,tt0257756,High Crimes,2002,"Crime, Drama, Mystery",115,Carl Franklin,"Ashley Judd, Morgan Freeman, Jim Caviezel, Adam Scott, Amanda Peet, Bruce Davison, Tom Bower, Juan Carlos Hernández, Michael Gaston, Jude Ciccolella, Emilio Rivera, Michael Shannon, John Billingsley, Dendrie Taylor, Paula Jai Parker",6.4,63781810,High Crimes,2002,Union Square,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,The Conversation,1974,"During the Civil War, pro-Union rallies were held in the Square, and thus the area was called ""Union Square"". ",American Zoetrope,Paramount Pictures,Francis Ford Coppola,Francis Ford Coppola,Gene Hackman,John Cazale,Allen Garfield
633,tt0071360,The Conversation,1974,"Drama, Mystery, Thriller",113,Francis Ford Coppola,"Gene Hackman, John Cazale, Allen Garfield, Frederic Forrest, Cindy Williams, Michael Higgins, Elizabeth MacRae, Teri Garr, Harrison Ford, Mark Wheeler, Robert Shields, Phoebe Alexander",7.8,4432180,The Conversation,1974,Union Square,American Zoetrope,Paramount Pictures,D.O.A,1950,"During the Civil War, pro-Union rallies were held in the Square, and thus the area was called ""Union Square"". ",Cardinal Pictures,United Artists,Rudolph Mate,Russell Rouse,Edmond O'Brien,Pamela Britton,Luther Adler
